fips,white,black,hispanic,asian,no_high_sch,high_sch%,some_col%,college%,unemployment,med_hh_income,med_hh_income_pct_state,rural_urban_continuum,urban_influence,metro_code,population,pop_change,nat_incr_rate,intl_migration,poverty_pct,child_poverty,ppl_per_sq_mi,majority
42065,97.9,1.1,0.6,0.2,10.7,51.1,22.3,15.9,4.7,50789,80.03939819,7,9,0,43425,-189,-1.4,0,16.4,2525,69.3,R
42067,95.7,1.6000000000000003,2.5,0.3,16.7,48.8,20,14.5,4.4,57837,91.14648438,6,7,0,24763,45,1,14,10.4,836,63,R
42069,89.70000000000002,4.1,5,1.6999999999999997,9,36.9,25.9,28.3,4.9,53655,84.5559845,2,2,1,209674,-595,-2.3,395,14.2,8029,467.1,D
42071,84.9,5.6,8.6,1.9,15,35.3,22.5,27.3,3.4,67515,106.3982315,2,2,1,545724,1755,3.6,647,10.5,18334,550.4,R
42073,93.2,5.5,1,0.4,9.2,43.3,25.4,22.1,5.1,50979,80.33882141,4,3,0,85512,-616,-2.6,9,12.3,3006,254.4,R
42075,86.9,3.8,9.3,1.1,12.8,44,22.5,20.7,3.9,61560,97.01363373,3,2,1,141793,454,0.5,124,10.4,4891,369.1,R
42077,71.6,9,18.8,2.9,11,32.9,26.1,29.9,4.5,65436,103.1218948,2,2,1,369318,959,2.5,818,11.5,14792,1012.5,D
42079,88.2,4.9,6.7,1,10.2,39,28,22.9,5.7,53439,84.2155838,2,2,1,317417,-442,-2.2,732,15.2,15110,360.4,R
42081,91.9,6.2,1.3,0.6,9.9,38.9,27.8,23.4,4.8,53762,84.72460938,3,2,1,113299,-567,-1.6,65,13.6,4163,94.5,R
42083,94.5,3.3,1.7,0.4,8.2,47.5,25.4,18.9,5.3,53266,83.94295502,7,8,0,40625,-325,-3.4,1,14.6,1764,44.4,R
42085,91,7.3,1.1,0.6,10.1,43,24.1,22.8,4.9,54099,85.255691530000007,2,2,1,109424,-1047,-3.4,20,13.1,3751,173.4,R
42087,96.8,1.7,1.1,0.39999999999999997,15,51.8,21.3,11.9,4.7,50571,79.69584656,4,5,0,46138,-73,1,11,13.3,1977,113.6,R
42089,70.5,16,13.099999999999998,2.1,10.4,35.1,29.9,24.7,5.4,63012,99.30186462,3,2,1,170271,977,-0.4,153,12.2,5640,279.2,D
42091,79,10.6,4.3,6.4,5.6,23.6,21.6,49.3,3.5,92340,145.5204468,1,1,1,830915,3991,0.9,1584,6,11844,1655.9,D
42093,94.2,2.4,1.7999999999999998,1.7999999999999998,9.4,40.1,18.9,31.6,3.6,65534,103.2763367,3,2,1,18230,-10,-0.5,12,9.1,509,140.3,R
42095,81,7.3,10.5,2.4,9.1,34.5,26.1,30.3,4.5,73780,116.2713699,2,2,1,305285,721,-0.7,272,7.9,6133,805.4,D
42097,94.3,3.1,2.4,0.4,12,49.8,21.7,16.6,5.6,47967,75.59215546,4,5,0,90843,-237,-2.3,-8,13.3,3480,206.2,R
42099,96.6,1.7,1.3,0.4,12.6,47.4,23.4,16.7,3.7,65401,103.0667419,2,2,1,46272,118,0.7,5,8.9,1247,83.4,R
42101,36.9,46.2,12.3,6.299999999999999,15.3,32.6,22.4,29.7,5.5,47598,75.01063538,1,1,1,1584064,472,3.4,5649,23,105883,11379.5,D
42103,82.9,7.9,9,1,7,34.3,31.8,26.8,5.6,66595,104.9483871,1,1,1,55809,29,-2.1,6,9.2,1387,105.3,R
42105,97.4,1.2,1,0.3,12,47,25.6,15.4,5.9,49054,77.30517578,9,9,0,16526,-97,-3.1,2,11.7,679,16.1,R
42107,93.2,3.7,2.8,0.5,10.7,46.6,26.1,16.6,5.4,55951,88.17429352,4,5,0,141359,-456,-3.5,23,11.7,4214,190.4,R
42109,96,1.9000000000000001,1.7,0.5,13.4,45.6,21.3,19.8,5.4,56873,89.62729645,7,8,0,40372,-146,1,5,10.3,1231,120.8,R
42111,95.5,3,1.1,0.3,11.8,49.8,22.6,15.9,5.3,49082,77.3493042,4,3,0,73447,-425,-4.1,17,12.5,2584,72.4,R
42113,94.7,3.3,1.4,0.3,10.4,47.7,24.7,17.2,5.2,51718,81.5034256,8,7,0,6066,-10,-9.2,2,12.9,102,14.3,R
42115,97.1,1.2,1.3,0.3,10.2,45,26.3,18.6,4.3,60235,94.92553711,6,7,0,40328,-232,-3,1,11.3,1307,52.7,R
42117,96.6,1.8,1,0.4,9.6,45.3,26,19.1,5.3,51324,80.88251495,6,6,0,40591,-99,-1.9,8,13.4,1484,37,R
42119,85.2,9,5.2,1.2,13.2,39,21.8,26,4,61306,96.61334991,4,5,0,44923,-94,-0.4,2,12,904,142.2,R
42121,96.5,2.2,0.9,0.4,9.8,48,23.4,18.7,4.9,53619,84.49925232,4,3,0,50668,-533,-4.5,1,12.5,1694,81.5,R
42123,97.6,1.2,0.7,0.4,7.1,45.4,27.9,19.5,4.5,52592,82.88078308,6,5,0,39191,-360,-2.9,5,13.5,1699,47.3,R
42125,93.4,4.8,1.1,0.6,6.9,37.3,25.8,30,4.5,65558,103.3141632,1,1,1,206865,-153,-2.8,47,9.9,4657,242.5,R
42127,92,4.2,3.4,0.5,10.4,42.9,26.3,20.4,4.7,56265,88.66913605,6,4,0,51361,-34,-4.7,1,12.4,1402,72.8,R
42129,94.79999999999998,3.6000000000000005,0.9000000000000001,0.7,5.6,36.9,28.3,29.1,4.5,59407,93.62067413,1,1,1,348899,-1560,-4.5,42,10.5,8650,355.4,R
42131,96.40000000000002,1.7,1.5,0.3,7.8,46.4,26.2,19.6,4.9,60419,95.21550751,2,2,1,26794,-293,-2.3,3,9.9,761,71.2,R
42133,86.2,7.6,5.6,1.2,10.1,39.6,25.5,24.9,3.8,69101,108.897644,2,2,1,449058,1211,1.7,200,9.2,12161,481.1,R
44001,94.3,2.3,2,1.4,9.1,19.4,22.5,49,3,87926,124.9250565,1,1,1,48479,-158,-3.7,21,6.8,674,2064,D
44003,91.6,3.3000000000000003,3.1999999999999997,2,7.8,28,30.9,33.3,3.2,74230,105.4658051,1,1,1,164292,239,-0.8,153,8.1,3099,985.9,D
44005,87.9,6.400000000000001,4.2,1.6000000000000003,6,22.1,23.8,48.1,3.1,80862,114.8885422,1,1,1,82082,-465,-1.5,152,8.5,1509,809.6,D
44007,66.1,12.6,18.8,3.6999999999999997,14.2,31,25.8,29,3.9,62165,88.32388306,1,1,1,638931,1978,2.4,3220,14,26071,1530.3,D
44009,92.4,3,2.4,1.6,5.1,22.8,26,46.1,3.1,86450,122.8279572,1,1,1,125577,-520,-3.2,99,8,1769,385.7,D
45001,69.1,29.4,1,0.3,18.3,34,32,15.6,3.4,46499,82.50354767,6,5,0,24527,-60,-1.8,-11,14.8,1029,51.8,R
45003,67.8,26.5,4.9,0.8,12,32.8,28.8,26.4,2.9,56824,100.8232803,2,2,1,170872,1423,0,140,12.5,6907,149.5,R
45005,23.1,74.5,2.3,0.4,20.2,45.9,24.7,9.2,5.3,32147,57.03868103,6,6,0,8688,-236,-2.4,9,30.2,762,25.5,D
45007,78.8,17.6,2.9,0.8,14.7,31.2,31.8,22.2,2.7,54496,96.69268799,2,2,1,202558,2266,0.3,67,12.9,8433,261.6,R
45009,35.6,62.5,1.6,0.4,19.7,32.5,29,18.8,5.6,35364,62.74662781,7,9,0,14066,-206,-5.1,0,24.2,876,40.6,D
45011,51.800000000000004,45.7,1.8,0.6,20.2,35.4,31.9,12.5,4.3,36675,65.07274628,6,6,0,20866,-255,-2.5,1,24.9,1857,41.2,R
45013,66.1,21.3,12.1,1.2,7.2,22.3,29.3,41.2,2.6,73890,131.1036224,3,2,1,192122,3246,1,187,10.2,6310,281.5,R
45015,63.9,27.7,6,2.3,10.6,29.4,34.9,25,2.5,68690,121.8772202,2,2,1,227907,6725,5,285,10.7,7794,161.8,R
45017,53.1,43.7,3,0.2,13.8,36.2,30.1,19.9,3.6,47090,83.55216217,2,2,1,14553,-10,-3.6,2,18.2,749,39.8,R
45019,62,31.300000000000004,5.4,1.3,8.3,22.7,25.3,43.6,2.3,70980,125.9403839,2,2,1,411406,5184,2.8,423,11.7,12586,382.3,D
45021,74,21.8,3.7000000000000006,0.6,19.7,34.7,31.4,14.2,3.1,46905,83.2239151,4,5,0,57300,231,0.5,-9,16,2887,140.9,R
45023,59.1,38.9,1.4,0.3,17.9,39.3,29.4,13.4,4.1,45400,80.55358124,1,1,1,32244,-60,-2,4,17.7,1812,57.1,R
45025,61.6,34.3,3.6,0.4,23.3,41.3,25,10.4,2.9,42441,75.30340576,6,4,0,45650,-231,-1.6,13,19.9,2790,58.5,R
45027,46.2,50.9,2.6,0.6,21.5,36.5,26.9,15.1,3.9,39900,70.79489136,6,6,0,33745,3,-3.1,-1,25.1,2592,57.6,R
45029,55.9,40.5,2.8,0.3,13.4,45.4,26.6,14.6,3.2,40808,72.40596008,6,6,0,37677,1,-3.2,-21,21,2768,36.8,R
45031,55.3,42.7,1.7,0.3,17.6,35.1,28.8,18.4,3.4,44007,78.08197021,3,2,1,66618,-141,-1.5,21,19.6,4499,122.4,R
45033,47.3,47.7,2.6,0.2,24.7,39,25.2,11.1,4.1,35483,62.9577713,6,6,0,30479,-133,1.3,42,26.8,2649,79.2,R
45035,65.5,28.5,4.4,1.5,10.3,27.3,34.2,28.2,2.5,68051,120.7434387,2,2,1,162809,2091,3.5,80,9.3,4846,238.2,R
45037,56.3,38.5,5.2,0.4,17.1,36.7,29.6,16.7,2.8,52591,93.3126297,2,2,1,27260,128,-4,3,15.7,985,53.9,R
45039,38,60.199999999999996,1.5999999999999999,0.19999999999999998,13.8,41.3,28,16.9,4.4,42496,75.40099335,2,2,1,22347,-29,-4.4,20,19.1,1214,34.9,D
45041,54.1,42.4,2.2,1.2,15,32.9,28.5,23.6,2.9,49770,88.30731201,3,2,1,138293,16,0.4,107,17,7622,171.1,R
45043,62,34.5,3.1,0.5,12.8,28.8,31.1,27.3,3.8,53747,95.36373138,4,5,0,62680,448,-5.7,-13,17.5,3416,73.9,R
45045,70.3,19.9,8.1,2,12,23.8,29.2,35.1,2.4,64399,114.2636642,2,2,1,523542,8921,3.5,1469,10.7,17438,574.7,R
45047,61.3,32.5,5.4,0.8,14.8,30.5,30.1,24.6,3.1,43958,77.99503326,4,5,0,70811,214,0.1,76,18,3955,153.2,R
45049,41.2,55.1,3.5,0.5,19,42.5,26.6,11.9,2.7,37560,66.643013,6,6,0,19222,-126,-2.2,1,23.2,1282,37.7,D
45051,77.3,15.4,6.2,1,10.4,32.5,33.5,23.6,3.6,53648,95.18807983,2,2,1,354081,9976,-2.1,293,12.7,12735,237.5,R
45053,37.4,47.5,15.1,0.7,18.2,37.5,26.5,17.8,2.5,50790,90.11710358,3,2,1,30073,926,2.8,57,17.2,1682,37.8,D
45055,69.7,26.2,3.7,0.5,12.2,36.5,31,20.3,3,56318,99.92547607,2,2,1,66551,749,-1,28,13.8,3431,84.9,R
45057,69.8,25.1,4.4,0.6,14.1,29.9,29.1,26.9,3.3,63842,113.2753754,1,1,1,98012,2977,-0.2,45,11.8,3164,139.6,R
45059,69,26.7,4.1,0.3,19.1,33.8,30.9,16.2,3,47038,83.4598999,2,2,1,67493,603,-1,49,19.1,3649,93.2,R
45061,32.9,65.2,1.7,0.3,18.5,41.5,24.2,15.9,4,37710,66.9091568,6,6,0,16828,-466,-6.3,2,25.4,1140,46.9,D
45063,77,16.2,5.5,1.4,10.4,28.2,31.1,30.4,2.3,62059,110.1117783,2,2,1,298750,4400,2.1,372,11.9,11620,375.4,R
45065,48.3,50.6,0.8,0.3,16.6,33.9,29,20.5,3.1,48645,86.31121063,8,6,0,9463,55,-10.6,-1,18.1,326,28.5,R
45067,40,57.1,2.4,0.5,21.1,42,23.4,13.5,4.3,35138,62.34563446,6,6,0,30657,-399,-3.3,6,24.9,2772,67.6,D
45069,40.3,52.7,2.8,0.3,22.8,42.2,26.1,8.9,4.8,34532,61.27040482,6,5,0,26118,-274,-1.5,1,28.9,1559,60.3,D
45071,60.5,32.2,7.200000000000001,0.3,18,36,28.1,17.9,2.7,50773,90.08694458,6,5,0,38440,-3,-1.5,-1,14,1791,59.5,R
45073,85.9,9.1,4.5,0.6,15.1,29,30,25.8,2.8,52240,92.68984985,4,5,0,79546,1239,-3.3,150,13.1,3049,118.6,R
45075,33.7,63.39999999999999,1.9,0.8,14.1,31.2,34.8,19.9,4.8,38736,68.729599,4,5,0,86175,-838,-2.4,24,26.3,7827,83.6,D
45077,87.2,8.1,3.1,1.6,14.7,29.1,30.3,26,2.8,52949,93.94783783,2,2,1,126884,1659,-0.4,240,15.3,3557,240.2,R
45079,45.3,48.10000000000001,4.8,2.2,8.5,22.5,29.9,39.1,2.8,52905,93.86976624,2,2,1,415759,1557,3.4,990,16.2,18261,507.9,D
45081,58.1,27.7,14.4,0.2,21.8,35.2,26.2,16.8,2.7,49493,87.81582642,2,2,1,20473,76,1.3,28,16.1,1019,43.9,R
45083,70.1,22.3,5.9,2,14.3,29.3,31.9,24.5,2.6,55588,98.63023376,2,2,1,319785,5648,2.3,242,12.9,13075,351.9,R
45085,46.89999999999999,48.8,3.3,1.1,14.5,30.8,35.4,19.3,3.4,49611,88.02519226,3,2,1,106721,312,2.5,89,17.8,6404,161.6,D
45087,66.1,32.5,1,0.3,18.8,40,29.9,11.3,3.5,42851,76.03087616,2,2,1,27316,-8,-3.1,-1,19.9,1741,56.3,R
45089,31.199999999999996,66.5,2,0.4,19.9,41.6,26.2,12.3,4.6,34409,61.05216599,6,6,0,30368,-238,-3,28,27.8,2294,36.8,D
45091,72.7,20.899999999999995,4.5,1.5,9.2,25.1,32.4,33.3,2.8,68468,121.4833221,1,1,1,280979,7197,2.7,188,8.6,7026,332.2,R
46003,93.4,0.9,3.7,0.7,13,33.5,32.1,21.5,2.8,56360,93.2896347,9,10,0,2751,-34,5.4,2,10.2,90,3.8,R
46005,85.8,2.5,7.7,3.6,15.7,34,29.8,20.5,3.2,51844,85.81454468,7,8,0,18453,30,5.6,52,12.9,747,13.8,R
46007,33.3,4.1,2,0.4,19.6,33,31.7,15.7,5.4,36345,60.15989685,9,12,0,3365,-108,6.7,0,31.6,503,2.9,R
46009,88.9,2.3,1.8,0.1,12.6,37,32.2,18.3,3.2,52660,87.1652298,9,10,0,6901,-9,1,-2,14.1,204,12.5,R
46011,92.3,2.2,2,2.7,5,25.2,29.5,40.3,3.3,59036,97.71907043,5,8,0,35077,0,6.8,69,11.9,691,40.3,R
46013,92.6,2.3,1.4,1,7,31.6,32,29.4,3.1,61447,101.7098694,5,8,0,38839,-306,3.8,19,9.4,917,21.3,R
46015,87.8,2.7,1.4,0.2,11.1,31.4,30.4,27.1,3.1,65008,107.6041946,9,12,0,5297,67,5.3,-1,12.6,235,6.4,R
46017,14.8,1.1,1.8,0.1,21.9,39.6,30,8.5,6.6,26671,44.14705276,9,12,0,1962,-65,-1,0,39.8,345,4.1,D
46019,92.6,2.8,3,0.2,9,42.2,29.7,19.2,3.4,50105,82.9360733,6,6,0,10429,176,3.6,0,12.9,447,4.5,R
46021,97.5,0.9,1.4000000000000001,0.3,10,35.5,26.5,28,3.6,56043,92.7649231,9,12,0,1376,10,4.4,0,10.5,22,2,R
46023,64.6,2.8,1.7,0.2,11.5,38.1,31.8,18.6,3.7,51340,84.9803009,9,12,0,9292,-39,5.5,-1,21.2,781,8.3,R
46025,97.4,1,1.7,0.1,8.8,42.2,30,19.1,4,54158,89.64478302,9,10,0,3736,10,9.1,1,12.1,145,3.9,R
46027,90,3.6,2,1.7,5,20.8,24.2,49.9,3.3,51039,84.48207092,6,5,0,14070,87,3.6,-1,19,363,33.6,D
46029,94.6,1.6,1.6,0.4,8.5,36.5,33.6,21.5,3.2,63442,105.012085,5,8,0,28009,-24,2.9,4,9.7,757,39.5,R
46031,29.7,2.7,2.6,0.3,16.2,33.6,32.4,17.8,5.8,32848,54.37150192,9,12,0,4086,-92,8,1,40.3,781,1.6,R
46033,92.8,2.2,2.2,0.4,6.4,35,35.1,23.5,4.4,63665,105.3812027,3,2,1,8972,160,-2.4,0,9.6,180,5.3,R
46035,93.8,2,1.5,0.5,7.9,31.1,34.5,26.5,2.9,57367,94.95646667,7,8,0,19775,-9,2.3,-4,11.7,572,44.8,R
46037,87.6,1.9,1.1,0.2,10.5,36.9,31,21.6,4.6,51516,85.27162933,9,10,0,5424,-83,-3.1,1,13.2,213,5.6,R
46039,96.7,1.2,2,0.1,8.9,36.9,32,22.2,4.8,65217,107.9501419,9,10,0,4351,-1,2.8,2,8.7,106,7,R
46041,20.9,3.7,1.8000000000000003,0.2,14.6,35.9,32.9,16.6,8.3,47640,78.855896,9,12,0,5892,-33,11.2,-1,27.6,716,2.3,D
46043,96.3,1.2,0.7999999999999999,0.09999999999999999,11.5,35.2,37.7,15.5,2.8,56030,92.74340057,9,10,0,2921,-5,3.1,3,11.2,117,7,R
46045,97,1.1,1.4,0.1,6.9,34.5,32.3,26.3,3,59905,99.15747833,9,8,0,3829,-37,-1.3,2,10.7,117,3.6,R
46047,87.40000000000002,3.6,2.2,0.4000000000000001,5.6,35.1,38.3,21.1,4.3,49965,82.70433807,6,6,0,6713,-27,-8,0,13.9,201,4.1,R
46049,98.3,0.8,0.8,0.1,6.7,34.5,31.9,26.9,3.3,49198,81.43476868,9,10,0,2299,-16,6.5,0,15.7,107,2.4,R
46051,96.1,1,2.3,0.3,9.3,38.2,30.6,21.9,3.4,60057,99.40908051,7,9,0,7052,-51,1.7,-5,9.1,171,10.8,R
46053,89.4,2.4,0.9,0.3,10.6,35.6,33.6,20.2,3.5,42868,70.95706177,9,12,0,4185,-4,-1,0,15.5,172,4.2,R
46055,94.1,2.7,0.9,0.4,6.1,44.3,34,15.6,2.9,50747,83.99874115,8,7,0,1899,-3,4.7,0,11.4,63,1.1,R
46057,96.2,1,2.5,0.2,8.2,42.5,28.3,21,3.3,60864,100.7448578,9,10,0,6164,94,10.5,0,8.9,178,11.6,R
46059,98.2,0.9,0.6,0.3,6.1,33,38.8,22.1,2.8,56239,93.08934784,9,10,0,3191,-49,2.8,0,10.3,79,2.4,R
46061,98.4,0.5,0.5,0.3,7.8,37.3,36.5,18.5,4.7,78478,129.9003601,8,5,0,3453,89,8.2,0,7.9,133,7.7,R
46063,95.4,1.8,1.6,0.1,9.3,31.7,33,26,2.8,55482,91.8363266,9,12,0,1298,46,7.8,0,11.9,51,0.5,R
46065,85,2.8,1.8,0.5,7.8,27.3,30.3,34.7,2.7,66952,110.8219986,7,8,0,17526,-157,3.8,-2,8.9,442,23,R
46067,96.6,1.3,1.6,0.2,12.3,33.2,29.3,25.2,3.1,59336,98.21564484,8,7,0,7291,-15,2.1,1,10.5,262,9,R
46069,88.9,2,1.1,0.2,7.4,36.5,31.6,24.5,3.5,63454,105.0319443,9,10,0,1301,30,7,0,11.5,48,1.7,R
46071,42.6,5,1.3,0,17.6,33.5,31.1,17.8,5.7,37879,62.69904327,8,7,0,3344,66,19,0,29.9,502,1.6,R
46073,94.6,0.8,4.1,0.2,10.6,38,28.9,22.5,2.8,52162,86.34091187,9,10,0,2013,-13,0,2,16.3,110,3.9,R
46075,94.3,2,1.3,0,4.7,42.6,27,25.7,3.1,52650,87.14867401,9,10,0,903,-25,4.4,0,12.9,44,1,R
46077,96.9,1,1.4,0.3,9.3,39.1,30.1,21.5,3,61992,102.6119766,9,10,0,4939,13,3.2,1,8.5,130,6.2,R
46079,95.6,1.6,1.6,0.7,9.1,31.8,26,33.1,3.6,63946,105.8463287,6,6,0,12797,-258,1.2,-3,9.5,247,19.9,R
46081,92.7,2.4,2.5,0.7,6.5,29.6,28.9,35,3.2,53902,89.22103882,6,5,0,25844,117,-0.3,17,12.4,635,30.1,R
46083,95.29999999999998,2.1,1.2,1,5.2,23,34.3,37.6,2.6,86235,142.740097,3,2,1,61128,2333,10.2,-17,3.8,658,77.7,R
46085,58.1,3,1.1,0.3,10.3,36.9,32.4,20.3,4.8,47813,79.14225006,9,10,0,3781,-23,10.5,0,21.1,328,2.3,R
46087,97,0.8,1.8,0.1,11.3,35,29.5,24.1,2.9,62535,103.5107727,3,2,1,5586,-15,4.5,4,9.2,160,9.8,R
46089,97.8,1.3,1,0.2,17.6,33.3,31.4,17.7,4.3,43243,71.57778168,9,10,0,2379,-22,-0.4,-1,19.5,115,2.2,R
46091,84.6,1.2,6.8,0.2,7.9,31,37,24.1,3.8,59103,97.82997131,9,10,0,4935,14,6.5,2,11.8,192,5.6,R
46093,90.20000000000002,4.1,3,0.6,5.6,28.7,38.5,27.2,3.6,59981,99.28327942,3,2,1,28332,128,1.8,-9,8.7,702,7.3,R
46095,39.3,5.7,1.5,0.2,18.4,40,29.6,12,5.7,36489,60.39825058,9,12,0,2061,27,4.9,0,33.3,262,1.6,R
46097,97.1,1,1.3,0.4,10.2,38.8,32.6,18.5,3.1,52230,86.45346832,8,7,0,2216,12,2.7,-1,10.5,74,4.2,R
46099,86.2,6.1,4.1,1.5,7.5,26.4,33,33.1,2.9,63162,104.5486145,3,2,1,193134,2142,7.6,272,8.7,4498,210,R
46101,80.6,3.2,1.6999999999999997,1.1,9.6,33.7,35.3,21.3,3.6,61029,101.0179749,8,7,0,6576,74,4.1,-3,8.7,184,12.5,R
46103,81.7,4.9,4,1,6.5,27.5,34.5,31.5,3.4,58919,97.52540588,3,2,1,113775,1825,5.1,-13,12,3977,36.4,R
46105,96.7,1.2,0.7000000000000001,0.09999999999999999,7.6,36,36.1,20.3,3.1,49999,82.76062012,8,7,0,2865,-43,4.5,0,14.5,129,1,R
46107,97,1,0.7,0.3,7.2,36.3,34.2,22.3,3.2,58012,96.02410126,9,10,0,2153,-53,-2.3,1,10.4,65,2.7,R
46109,61.5,3.2,1.2,0.2,10.4,35.5,36.8,17.3,4.3,49088,81.25269318,9,10,0,10394,18,5.4,2,19.6,826,9.2,R
46111,97.5,1.1,1.2,0.2,6.6,40.1,31.6,21.6,3.1,56507,93.53295898,9,10,0,2344,-52,6.8,0,12.6,85,4.1,R
NA,2.8,0.9,2.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46115,96.6,1.1,1.1,0.1,8.9,37.2,32.1,21.8,3.4,54666,90.48564911,9,10,0,6376,-108,1.9,-2,11.5,210,4.3,R
46117,89.5,3.1,0.7,0.1,5.1,30.6,32.2,32.1,3,70472,116.6484604,9,8,0,3098,81,9.8,0,7.7,91,2.1,R
46119,96.4,2.3,0.9,0,4.4,33.7,36.9,25,2.9,61791,102.279274,9,8,0,1391,14,3.6,0,8.2,25,1.4,R
46121,9.5,1.9,2.4,0.2,20.1,31.7,32.5,15.6,6.5,34015,56.30317307,9,12,0,10177,-68,10.5,10,43.4,2079,6.9,D
46123,82.8,2.5,1.1,0.19999999999999998,9.1,41.1,27.5,22.3,2.9,50503,83.59486389,7,11,0,5441,-50,5.5,-1,18.8,345,3.5,R
46125,96.8,1.2,1.3,0.2,8,33.7,34.6,23.7,3,63852,105.6907349,3,2,1,8384,-38,1.3,1,10.1,212,13.5,R
46127,94.5,2.3,2.1,0.9,7.4,29.5,32.5,30.6,3.4,83910,138.8916473,3,2,1,15932,362,4.6,14,6.3,225,31.3,R
46129,82.2,2.7,0.7,0.20000000000000004,10,38,27.1,24.9,5.5,51472,85.1987915,7,11,0,5435,-42,2.4,6,15.1,244,7.7,R
46135,91.6,3,2.7,0.5,9.1,35.4,29.8,25.7,2.9,60868,100.7514801,7,8,0,22814,55,2.4,1,10.1,514,43.1,R
46137,21.7,3.2,3.1,0.1,15.9,41.3,26.4,16.4,5.6,33508,55.46396637,8,7,0,2756,12,-0.7,0,47.7,477,1.4,D
47001,90.7,5.7,2.4,1.1,13,32.9,30.8,23.3,3.6,50973,90.94688416,2,2,1,76978,691,-1.8,51,15.3,3489,222.8,R
47003,78.5,10,11.3,0.8,17.9,41.4,24,16.6,3.7,50539,90.17253113,4,3,0,49713,567,4,88,13.9,2351,95.1,R
47005,94.4,3.3,1.8,0.4,17.6,46.4,23.7,12.3,4.5,42322,75.5116272,7,9,0,16160,-86,-5.7,1,17.6,869,41.8,R
47007,92.7,4.9,2,0.1,24.4,39.8,23.8,12,5.4,42730,76.23958588,8,7,0,15064,181,-2.5,22,27.3,845,31.7,R
47009,92.1,4.3,2.8,0.7,10.9,34.6,30.3,24.2,3.2,59368,105.9253845,2,2,1,133088,1757,-1.2,71,10.5,3636,220.2,R
47011,88.5,6,4.7,0.8,14.7,32.1,30.9,22.3,3.5,52534,93.73204803,3,2,1,108110,1060,1.2,168,14.5,4031,301,R
47013,97,1.4,1.2,0.3,22.7,40.6,24.2,12.4,4.6,42500,75.829216,2,2,1,39842,47,-3.6,23,21.9,2452,84.8,R
47015,95.6,2.5,1.5,0.1,15.5,45.6,23.2,15.8,3.1,52960,94.49212646,1,1,1,14678,238,1.7,7,13,601,52,R
47017,85.7,11.7,2.1,0.2,15.9,42.2,23.9,18,4.8,43258,77.18164825,6,6,0,27767,-208,-3.5,0,16.8,1379,47.6,R
47019,95.5,2.5,1.5,0.3,16.5,38.6,27.4,17.5,4.1,39964,71.30444336,3,2,1,56391,-26,-5.1,6,19.3,2741,168.3,R
47021,94.4,2.7,2.3,0.4,13,37.1,28.8,21,2.6,62786,112.0238342,1,1,1,40667,165,1.2,-1,9.6,1061,129.3,R
47023,86.6,10.7,2,0.4,14.8,39.1,30.1,16,3.4,50769,90.582901,3,2,1,17297,52,1.3,7,14.8,702,60,R
47025,96.4,2,0.8,0.5,19.9,38,26,16.1,4.2,40116,71.57564545,6,6,0,31959,109,-2.9,22,19.7,1581,74.1,R
47027,95.7,2.5,1.6,0.1,19.7,46.2,20.2,13.9,6,36694,65.47005463,9,10,0,7615,-62,-4.8,2,20.1,423,33.2,R
47029,94.2,3.6,1.8,0.3,19.9,46.8,21.7,11.6,4.5,40528,72.31073761,6,5,0,36004,146,-3.8,-10,22.8,2937,82.1,R
47031,90,5.3,3.8,0.9,14.6,38.5,26.5,20.5,3.3,54931,98.00881195,4,3,0,56520,643,0.7,-20,14.4,2779,123.1,R
47033,77.1,14.1,8.7,0.2,18.8,40.5,26.8,13.8,3.5,45642,81.43522644,3,2,1,14230,-66,-2.2,6,15.8,759,54.9,R
47035,95.79999999999998,1.3000000000000003,2.3,0.4,14.2,37.7,29.7,18.5,4.5,49142,87.67998505,4,5,0,60520,782,-5.5,20,13.3,2330,82.3,R
47037,57.4,30.2,9.8,3,10.9,22.1,25.3,41.7,2.5,63846,113.9151077,1,1,1,694144,3628,6.4,3453,12.6,25243,1243.3,D
47039,93.1,4.1,2.6,0.2,14.1,42.3,29.1,14.5,5.3,45215,80.67336273,9,12,0,11663,-36,-4.4,7,16,541,35.2,R
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47043,90.4,6,3.2,0.5,16.3,41.8,25.7,16.2,3,59126,105.4936066,1,1,1,53948,502,1.9,-10,10.1,1672,101.4,R
47045,81,16.1,2.6,0.5,16.1,38.8,28.9,16.1,4.9,48770,87.01625061,5,8,0,37159,-127,-0.3,-1,17.3,1944,74.8,R
47047,68.2,29,2.2,0.5,13.8,32.1,31.9,22.2,3.6,67345,120.1580811,1,1,1,41133,577,-0.5,23,11.2,1233,54.5,R
47049,97.6,1.1,1.1,0.2,17,43.6,23.4,16,4.2,38608,68.88504028,9,10,0,18523,201,-4.1,-1,20.9,1047,36,R
47051,89.7,6.8999999999999995,2.5,0.7,12.5,40,26.6,20.8,3.3,54319,96.91687012,6,5,0,42208,273,-1,40,13.9,1489,74,R
47053,77.6,20.1,2,0.2,14.7,39.1,27.8,18.4,4.2,46384,82.7591095,4,6,0,49133,-38,-1.5,5,14.3,2102,82.4,R
